SIMULATION 7: 100 xApps, 150 Parameters, 25 KPIs

XAPP-PARAMETER CONTROL RANGES
xapp,parameter,range_min,range_max
x98,14,10,8,8,8,15,9,6,12,11,10,8,10,10,12,12,10,15,11,7,6,13,9,11,12,5,9,12,9,8,7,13,7,6,11,5,9,6,6,15,11,10,10,15,8,7,12,14,5,9,14,12,12,13,10,13,11,8,11,11,9,9,7,9,5,9,10,9,8,9,9,9,10,11,6,13,6,9,11,6,6,11,11,10,3,16,10,11,9,13,6,11,10,5,13,7,11,11,-1,8
x99,23,25,17,23,29,25,18,19,21,27,25,19,20,24,22,28,23,23,31,15,14,16,16,24,29,20,17,17,17,20,16,23,14,20,25,14,19,13,16,20,25,23,12,20,20,12,28,26,15,23,27,31,25,26,19,29,29,26,23,18,29,22,17,22,13,22,22,21,15,27,26,25,24,26,18,24,17,24,23,17,14,28,16,17,15,28,27,26,17,27,20,24,24,8,26,16,21,24,8,-1

CONFLICT MATRIX FOR KPI k13
,x1,x10,x100,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x3,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x4,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x5,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x6,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x7,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x8,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x9,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99
x1,-1,19,14,20,20,22,20,19,16,23,19,17,19,18,13,24,21,18,25,12,13,20,14,17,25,18,14,10,17,15,16,19,15,21,24,20,13,17,15,18,22,19,14,24,15,15,20,22,18,15,20,21,17,22,16,22,18,22,23,22,23,20,16,22,9,18,25,21,14,23,15,21,14,14,13,29,13,17,15,20,16,22,15,19,13,26,19,20,19,23,13,18,21,14,21,14,18,17,9,29
x10,19,-1,10,17,21,20,18,18,14,21,19,14,22,24,17,24,18,20,17,12,6,18,10,16,23,13,11,13,11,12,15,15,15,17,18,16,12,12,14,18,18,19,12,20,17,8,20,21,13,15,18,23,16,17,12,21,21,14,20,15,23,13,12,15,12,13,21,16,18,20,18,17,11,19,12,22,13,14,14,10,13,16,15,14,13,22,18,19,14,19,12,18,22,10,18,13,16,17,9,23
x100,14,10,-1,10,14,15,12,7,10,18,14,11,15,18,8,12,17,13,17,6,7,15,9,9,17,9,12,3,12,11,12,14,9,13,16,11,11,16,10,16,10,12,8,13,9,12,16,11,7,8,15,13,13,16,10,11,15,10,13,12,19,15,11,12,8,10,18,13,10,18,13,15,10,10,9,14,8,6,10,13,10,15,9,12,10,13,13,11,9,21,7,12,13,10,10,11,10,11,5,16
x11,20,17,10,-1,17,13,15,14,15,17,16,17,15,19,12,21,19,15,21,9,9,21,13,11,16,16,8,14,10,10,15,12,13,16,17,18,12,12,8,16,14,14,9,17,14,13,17,18,13,14,19,17,12,17,10,15,17,17,16,17,19,14,12,15,13,11,21,16,14,14,15,19,10,14,10,21,15,13,11,8,13,20,10,17,8,18,15,16,13,22,7,14,15,9,18,12,13,10,6,20
x12,20,21,14,17,-1,21,17,13,15,24,19,12,20,22,15,18,21,20,19,13,11,18,10,10,22,12,15,13,15,12,15,18,15,16,23,17,13,15,9,16,16,15,12,17,17,14,19,22,13,14,22,21,16,16,13,20,20,20,15,18,22,16,15,11,10,15,22,16,13,18,15,19,14,16,12,22,13,13,19,11,14,17,13,14,10,23,21,21,13,18,9,20,21,15,17,12,15,14,6,23
x13,22,20,15,13,21,-1,19,16,19,23,21,16,20,21,13,26,19,19,23,14,8,22,16,16,25,17,17,16,19,16,13,23,16,21,22,20,14,18,15,23,19,20,12,21,19,16,29,23,14,18,21,25,24,23,16,21,22,21,23,21,25,19,14,17,14,17,29,20,12,22,19,23,18,17,13,25,14,13,21,19,11,18,13,18,12,26,17,24,14,27,13,20,18,13,15,10,23,22,15,28
x14,20,18,12,15,17,19,-1,16,18,23,17,14,16,18,14,20,18,15,24,15,11,22,16,16,17,15,16,15,14,10,10,14,15,16,22,19,16,13,15,14,13,15,14,19,17,17,23,22,14,16,18,17,17,19,12,20,24,18,23,21,24,15,13,19,10,21,21,17,15,20,19,21,15,18,14,22,15,17,16,15,15,19,12,20,11,22,16,18,18,22,16,16,19,11,19,17,17,17,9,24
x15,19,18,7,14,13,16,16,-1,14,16,20,14,12,15,11,22,14,14,20,10,8,17,8,15,13,17,12,11,14,11,11,10,11,16,16,12,9,11,10,10,13,11,7,15,14,12,18,20,10,12,16,16,16,11,11,13,18,15,19,14,16,14,8,13,8,12,19,15,9,19,12,14,8,15,10,21,10,13,15,11,10,14,13,13,12,20,14,12,11,17,12,16,15,8,14,9,12,12,5,22
x16,16,14,10,15,15,19,18,14,-1,17,18,15,14,16,11,23,17,16,20,13,8,16,11,14,16,15,13,11,13,12,12,17,13,13,16,15,11,15,9,14,12,14,16,18,12,15,19,25,11,12,18,15,12,18,14,14,13,18,18,17,17,16,12,14,10,14,19,17,12,17,20,21,14,15,10,15,10,15,14,11,12,18,11,15,9,21,19,13,11,19,9,13,15,13,14,12,16,10,8,24
x17,23,21,18,17,24,23,23,16,17,-1,21,15,18,22,13,24,20,17,23,15,12,18,13,18,21,14,15,13,15,16,18,19,14,19,21,18,15,15,9,16,19,18,13,23,16,13,20,22,14,12,20,21,19,22,11,22,21,18,22,18,24,17,14,14,11,17,21,20,13,24,23,23,15,20,13,20,12,13,20,14,13,18,14,17,15,21,23,20,17,26,13,19,19,14,17,13,16,18,6,26
x18,19,19,14,16,19,21,17,20,18,21,-1,18,17,19,13,24,19,23,21,10,10,20,11,22,16,18,11,13,16,17,17,17,15,16,24,14,13,12,7,18,19,17,13,19,17,16,20,25,11,17,22,25,18,19,19,19,23,18,17,23,20,16,14,18,9,16,23,15,12,22,19,19,12,22,17,18,13,13,18,12,10,20,15,14,13,25,18,19,15,26,9,16,19,10,17,13,18,18,8,28
x19,17,14,11,17,12,16,14,14,15,15,18,-1,14,17,9,19,16,11,18,7,6,15,8,14,14,18,13,11,10,10,11,11,11,10,18,16,8,13,9,17,17,16,10,10,13,10,18,18,11,16,12,14,15,17,11,12,15,14,15,14,19,9,11,16,8,14,16,16,12,19,13,19,8,15,12,17,11,8,11,11,10,13,11,15,12,19,14,8,11,18,4,8,15,7,13,12,12,13,7,21
x2,19,22,15,15,20,20,16,12,14,18,17,14,-1,23,17,20,22,17,21,13,13,19,13,13,25,13,14,11,13,18,14,16,16,16,19,16,13,12,14,17,19,17,12,24,19,11,22,18,8,16,17,23,14,21,15,20,21,15,14,18,24,16,12,16,11,14,23,16,14,22,18,17,14,18,13,21,13,15,12,9,15,15,10,19,13,22,21,22,13,23,11,18,19,15,17,11,15,17,9,23
x20,18,24,18,19,22,21,18,15,16,22,19,17,23,-1,15,24,25,20,22,14,12,22,13,12,25,13,13,11,14,17,16,17,15,17,21,17,14,19,12,19,18,17,12,21,15,16,23,21,13,17,20,25,21,23,14,22,21,18,20,15,25,15,17,13,13,16,25,19,17,18,19,19,15,17,11,21,13,14,16,12,16,17,14,21,12,24,20,20,14,23,8,15,22,13,14,12,19,15,9,24
x21,13,17,8,12,15,13,14,11,11,13,13,9,17,15,-1,14,13,16,13,15,6,17,8,11,17,12,11,10,6,12,11,17,12,11,19,10,14,12,11,11,14,9,9,19,15,15,18,16,12,13,16,17,14,14,10,18,20,18,12,11,18,17,9,13,9,15,16,9,10,15,14,13,12,15,13,18,8,11,15,7,15,15,10,14,9,19,16,14,16,18,9,12,16,10,16,10,14,12,6,19
x22,24,24,12,21,18,26,20,22,23,24,24,19,20,24,14,-1,23,21,23,15,10,24,14,21,24,21,13,15,17,14,19,22,18,18,22,17,15,17,12,18,21,21,14,27,17,17,23,30,13,21,23,23,24,27,19,19,20,21,27,22,21,17,16,18,12,20,30,23,16,25,24,21,16,24,12,23,17,18,19,17,11,21,18,20,11,27,23,25,17,27,13,20,22,15,20,12,20,21,12,30
x23,21,18,17,19,21,19,18,14,17,20,19,16,22,25,13,23,-1,20,20,16,14,20,13,16,24,16,17,12,13,14,15,18,15,20,20,15,13,19,11,17,16,17,10,23,15,15,21,21,11,18,20,22,19,22,18,18,23,19,19,21,22,14,16,17,12,16,28,17,15,21,20,20,13,19,10,20,10,12,18,16,16,23,15,19,12,24,20,20,14,26,12,16,23,15,20,12,18,17,8,23
x24,18,20,13,15,20,19,15,14,16,17,23,11,17,20,16,21,20,-1,17,15,10,21,10,15,17,15,13,12,12,12,13,20,13,18,20,14,17,14,7,16,18,14,11,23,13,15,21,22,11,16,23,24,17,17,17,18,21,20,16,17,18,17,10,15,9,15,24,17,11,17,16,19,15,19,11,21,13,14,19,12,14,22,11,15,8,24,19,22,13,22,8,16,19,9,19,12,17,19,10,24
x25,25,17,17,21,19,23,24,20,20,23,21,18,21,22,13,23,20,17,-1,13,13,25,17,19,23,18,17,14,20,16,18,19,12,19,20,22,14,14,17,17,19,20,12,23,17,18,27,24,12,14,19,22,21,21,15,22,23,21,23,24,25,19,16,21,13,18,22,21,14,22,15,23,17,17,15,22,16,17,17,17,16,22,13,23,14,23,16,19,16,26,14,21,15,16,21,14,19,13,12,29
x26,12,12,6,9,13,14,15,10,13,15,10,7,13,14,15,15,16,15,13,-1,8,13,9,10,14,8,11,10,8,9,8,14,8,11,13,9,12,11,8,8,12,11,6,19,9,16,17,17,7,13,17,16,15,18,9,12,12,16,12,12,16,12,9,11,6,13,17,11,8,14,15,17,12,18,8,16,8,14,14,9,12,15,9,15,9,17,15,15,13,18,11,9,13,8,11,7,10,13,5,17
x27,13,6,7,9,11,8,11,8,8,12,10,6,13,12,6,10,14,10,13,8,-1,13,5,7,11,10,6,4,6,14,8,8,7,10,12,5,6,8,7,9,10,7,9,13,12,10,13,10,5,9,13,11,10,9,10,9,10,11,10,11,11,10,8,8,3,10,14,9,7,9,9,9,7,11,5,12,6,10,9,5,9,11,3,11,7,13,12,13,8,15,5,11,13,9,11,6,11,10,3,13
x28,20,18,15,21,18,22,22,17,16,18,20,15,19,22,17,24,20,21,25,13,13,-1,14,15,19,21,15,12,15,15,15,21,17,18,23,18,17,17,13,20,18,17,12,22,15,17,23,20,17,18,20,23,22,20,15,18,21,20,18,20,24,19,13,17,15,20,28,16,10,18,19,19,16,16,9,24,18,14,16,14,14,21,15,21,10,23,17,19,16,28,10,18,17,14,20,14,21,15,13,23
x29,14,10,9,13,10,16,16,8,11,13,11,8,13,13,8,14,13,10,17,9,5,14,-1,10,13,8,10,10,9,7,7,10,6,12,13,13,11,8,11,12,9,13,5,15,11,10,17,15,9,11,10,13,15,15,9,13,14,13,12,13,17,10,13,16,9,13,13,10,8,12,15,17,11,10,6,16,9,11,10,9,8,18,8,15,7,15,8,16,11,15,9,9,12,9,13,11,11,14,7,15
x3,17,16,9,11,10,16,16,15,14,18,22,14,13,12,11,21,16,15,19,10,7,15,10,-1,14,16,13,9,11,13,12,17,11,13,20,12,13,9,10,13,14,18,13,18,11,10,14,21,8,12,15,16,14,16,15,14,18,14,18,19,14,12,10,17,8,17,17,13,11,18,16,14,14,20,13,14,11,15,13,12,8,17,14,14,8,20,15,15,13,21,8,12,15,10,18,11,13,14,9,23
x30,25,23,17,16,22,25,17,13,16,21,16,14,25,25,17,24,24,17,23,14,11,19,13,14,-1,14,13,12,14,16,15,24,16,18,24,19,15,17,16,20,17,20,15,22,19,15,25,24,12,16,19,24,19,21,19,21,22,14,19,20,22,16,15,17,8,15,28,24,14,23,17,21,16,18,14,23,12,16,15,16,15,19,14,19,15,25,21,23,15,23,14,18,24,14,17,11,19,17,8,24
x31,18,13,9,16,12,17,15,17,15,14,18,18,13,13,12,21,16,15,18,8,10,21,8,16,14,-1,12,10,12,9,14,14,12,19,22,11,10,12,10,15,16,14,11,18,18,15,17,15,11,14,19,17,13,16,14,16,18,16,18,17,21,16,8,18,9,16,22,13,10,18,16,17,9,14,12,19,14,13,15,14,10,16,10,17,10,23,16,15,14,24,10,14,14,9,16,12,13,17,9,26
x32,14,11,12,8,15,17,16,12,13,15,11,13,14,13,11,13,17,13,17,11,6,15,10,13,13,12,-1,10,11,7,7,12,9,9,17,13,10,15,11,11,9,11,8,15,9,10,17,15,8,14,13,12,14,14,9,14,16,14,15,15,19,13,9,11,8,11,15,12,11,17,17,16,12,13,10,19,8,12,15,12,10,14,10,16,10,17,14,11,10,19,10,11,15,12,15,12,9,10,5,17
x33,10,13,3,14,13,16,15,11,11,13,13,11,11,11,10,15,12,12,14,10,4,12,10,9,12,10,10,-1,10,6,4,8,8,10,13,12,8,6,7,9,12,10,5,12,12,11,15,15,8,15,11,14,11,11,6,12,17,12,12,11,13,9,7,6,8,10,15,13,7,12,11,15,8,15,9,13,9,11,15,8,9,14,4,12,7,14,10,13,7,13,9,11,12,5,9,9,11,14,6,14
x34,17,11,12,10,15,19,14,14,13,15,16,10,13,14,6,17,13,12,20,8,6,15,9,11,14,12,11,10,-1,9,12,16,12,12,14,12,9,13,10,11,10,14,7,13,9,10,17,16,8,8,12,16,13,16,9,11,15,18,17,16,16,12,9,12,9,9,17,15,10,15,11,13,14,10,9,14,12,12,10,15,8,15,10,13,7,17,14,13,6,17,8,13,9,14,8,8,13,11,5,19
x35,15,12,11,10,12,16,10,11,12,16,17,10,18,17,12,14,14,12,16,9,14,15,7,13,16,9,7,6,9,-1,11,14,11,13,15,11,9,10,9,13,14,11,9,17,13,12,17,15,7,12,14,15,15,13,13,13,11,11,11,12,12,15,11,11,5,12,16,12,6,15,12,16,9,14,11,15,5,11,12,5,13,10,9,9,11,18,14,16,11,16,6,14,16,10,10,7,12,12,6,17
x36,16,15,12,15,15,13,10,11,12,18,17,11,14,16,11,19,15,13,18,8,8,15,7,12,15,14,7,4,12,11,-1,15,13,15,14,12,11,10,7,14,13,14,10,17,9,11,15,16,9,8,16,18,14,15,13,15,13,13,16,16,17,13,11,13,8,11,18,12,9,16,14,14,11,11,10,15,9,4,11,7,11,12,13,13,13,16,17,12,15,21,7,14,14,9,12,9,17,10,9,18
x37,19,15,14,12,18,23,14,10,17,19,17,11,16,17,17,22,18,20,19,14,8,21,10,17,24,14,12,8,16,14,15,-1,18,15,22,14,14,21,12,21,15,17,14,18,11,14,21,23,10,12,16,19,19,18,15,19,20,17,18,15,20,17,10,15,7,16,25,17,11,20,16,18,19,19,10,18,13,13,19,13,10,21,14,14,7,23,16,17,13,21,7,15,14,15,19,9,16,17,8,24
x38,15,15,9,13,15,16,15,11,13,14,15,11,16,15,12,18,15,13,12,8,7,17,6,11,16,12,9,8,12,11,13,18,-1,13,16,11,8,13,8,14,12,13,12,9,11,9,16,15,10,9,12,14,14,16,11,16,17,13,15,10,17,12,11,12,9,13,19,13,10,20,13,14,13,14,10,19,9,9,12,8,8,10,11,13,7,18,14,10,11,16,8,14,13,10,14,8,14,14,5,20
x39,21,17,13,16,16,21,16,16,13,19,16,10,16,17,11,18,20,18,19,11,10,18,12,13,18,19,9,10,12,13,15,15,13,-1,17,14,11,11,12,17,14,15,11,19,14,15,19,15,10,14,20,18,14,17,14,19,16,14,19,14,20,19,8,15,12,14,24,12,9,19,15,17,12,12,11,23,9,10,17,12,13,17,11,11,11,21,15,15,11,22,13,18,18,7,15,10,17,19,10,22
x4,24,18,16,17,23,22,22,16,16,21,24,18,19,21,19,22,20,20,20,13,12,23,13,20,24,22,17,13,14,15,14,22,16,17,-1,16,22,18,14,20,16,17,16,21,18,17,25,27,16,18,24,21,17,20,20,20,26,21,17,24,28,18,15,18,8,20,27,17,15,23,17,20,16,20,17,24,14,16,20,14,18,19,16,21,11,23,22,22,18,26,10,18,23,14,18,16,16,19,6,27
x40,20,16,11,18,17,20,19,12,15,18,14,16,16,17,10,17,15,14,22,9,5,18,13,12,19,11,13,12,12,11,12,14,11,14,16,-1,12,11,7,16,16,15,10,18,12,14,19,18,13,12,13,16,14,19,10,15,12,16,17,16,18,15,12,16,11,15,20,16,11,15,11,23,12,10,13,21,14,11,12,11,11,16,13,14,11,21,15,17,13,17,10,12,16,9,16,12,13,10,11,19
x41,13,12,11,12,13,14,16,9,11,15,13,8,13,14,14,15,13,17,14,12,6,17,11,13,15,10,10,8,9,9,11,14,8,11,22,12,-1,9,8,13,9,11,10,17,11,15,16,18,12,10,14,14,10,12,11,13,19,17,10,15,18,14,9,12,9,12,17,13,9,14,12,12,14,10,10,14,12,11,10,10,14,14,9,15,8,13,16,18,12,18,8,11,14,8,13,9,12,11,6,15
x42,17,12,16,12,15,18,13,11,15,15,12,13,12,19,12,17,19,14,14,11,8,17,8,9,17,12,15,6,13,10,10,21,13,11,18,11,9,-1,11,16,12,13,11,14,8,11,18,16,9,13,14,12,16,16,11,14,16,16,17,11,22,12,9,10,8,13,20,13,13,17,17,17,14,15,6,17,11,8,17,12,7,18,13,15,6,20,14,11,10,18,6,11,14,13,14,9,12,10,4,19
x43,15,14,10,8,9,15,15,10,9,9,7,9,14,12,11,12,11,7,17,8,7,13,11,10,16,10,11,7,10,9,7,12,8,12,14,7,8,11,-1,14,8,14,8,10,13,9,18,11,8,11,10,12,11,11,9,12,14,12,16,11,19,11,10,12,6,10,15,9,12,16,10,7,7,13,7,17,7,11,8,11,11,10,9,13,10,14,8,10,10,13,9,11,14,7,14,7,13,11,6,15
x44,18,18,16,16,16,23,14,10,14,16,18,17,17,19,11,18,17,16,17,8,9,20,12,13,20,15,11,9,11,13,14,21,14,17,20,16,13,16,14,-1,13,17,14,14,12,14,22,21,10,14,15,18,18,17,13,16,18,13,17,13,23,16,11,15,9,16,24,14,15,20,15,19,10,15,10,20,12,10,14,12,9,17,10,15,11,22,12,16,12,23,8,11,15,11,16,12,16,17,10,19
x45,22,18,10,14,16,19,13,13,12,19,19,17,19,18,14,21,16,18,19,12,10,18,9,14,17,16,9,12,10,14,13,15,12,14,16,16,9,12,8,13,-1,18,7,20,16,12,16,17,14,13,16,20,16,19,11,21,16,19,16,16,20,14,14,15,10,14,21,17,12,20,15,18,14,17,13,18,12,12,16,13,11,18,11,15,11,22,15,18,14,17,9,13,18,10,17,7,17,17,11,24
x46,19,19,12,14,15,20,15,11,14,18,17,16,17,17,9,21,17,14,20,11,7,17,13,18,20,14,11,10,14,11,14,17,13,15,17,15,11,13,14,17,18,-1,11,18,14,9,19,19,9,16,15,17,15,18,12,16,16,16,17,15,21,11,14,15,13,13,19,18,16,23,14,17,13,18,12,20,14,12,16,12,10,16,12,16,15,22,15,17,12,20,10,17,15,10,16,9,16,13,11,22
x47,14,12,8,9,12,12,14,7,16,13,13,10,12,12,9,14,10,11,12,6,9,12,5,13,15,11,8,5,7,9,10,14,12,11,16,10,10,11,8,14,7,11,-1,11,11,9,14,16,6,10,10,11,9,9,13,11,11,10,14,13,15,10,7,11,6,10,14,7,11,11,12,10,13,11,6,12,9,9,10,7,5,9,7,13,6,15,15,9,7,15,6,9,14,9,13,10,13,9,4,17
x48,24,20,13,17,17,21,19,15,18,23,19,10,24,21,19,27,23,23,23,19,13,22,15,18,22,18,15,12,13,17,17,18,9,19,21,18,17,14,10,14,20,18,11,-1,17,17,22,24,11,15,25,26,19,24,17,19,21,21,21,24,21,20,12,20,12,20,25,19,14,17,22,23,16,18,11,20,14,17,19,12,15,22,12,21,12,26,21,28,22,29,14,19,21,18,23,14,16,17,13,26
x49,15,17,9,14,17,19,17,14,12,16,17,13,19,15,15,17,15,13,17,9,12,15,11,11,19,18,9,12,9,13,9,11,11,14,18,12,11,8,13,12,16,14,11,17,-1,13,19,14,10,13,17,20,13,14,11,15,19,16,16,15,20,13,12,14,9,14,20,12,12,16,12,14,9,17,13,18,14,15,13,10,11,13,7,15,12,20,13,20,13,19,10,16,19,8,16,9,13,15,8,23
x5,15,8,12,13,14,16,17,12,15,13,16,10,11,16,15,17,15,15,18,16,10,17,10,10,15,15,10,11,10,12,11,14,9,15,17,14,15,11,9,14,12,9,9,17,13,-1,18,17,10,16,20,15,15,18,10,16,14,16,14,14,18,22,13,14,8,14,23,14,10,16,13,18,10,12,13,17,10,13,14,14,13,18,6,15,9,20,13,16,14,20,12,12,15,7,13,7,15,14,9,19
x50,20,20,16,17,19,29,23,18,19,20,20,18,22,23,18,23,21,21,27,17,13,23,17,14,25,17,17,15,17,17,15,21,16,19,25,19,16,18,18,22,16,19,14,22,19,18,-1,24,15,19,21,22,28,21,21,18,25,23,25,20,27,19,16,21,12,19,27,17,16,22,18,25,18,21,14,27,15,17,19,13,16,21,10,22,14,26,23,22,15,26,14,19,23,15,19,15,23,20,10,31
x51,22,21,11,18,22,23,22,20,25,22,25,18,18,21,16,30,21,22,24,17,10,20,15,21,24,15,15,15,16,15,16,23,15,15,27,18,18,16,11,21,17,19,16,24,14,17,24,-1,11,16,23,24,22,21,19,20,21,21,21,23,21,15,15,19,9,20,26,24,16,22,20,23,15,22,13,20,14,18,22,12,12,23,15,18,10,29,20,22,15,24,14,18,21,17,18,15,20,17,10,26
x52,18,13,7,13,13,14,14,10,11,14,11,11,8,13,12,13,11,11,12,7,5,17,9,8,12,11,8,8,8,7,9,10,10,10,16,13,12,9,8,10,14,9,6,11,10,10,15,11,-1,8,11,15,11,13,10,13,14,17,12,12,17,13,10,12,8,12,14,10,9,10,13,11,10,6,9,15,7,10,7,11,14,13,8,12,7,11,14,11,11,13,6,10,15,6,11,10,14,7,7,19
x53,15,15,8,14,14,18,16,12,12,12,17,16,16,17,13,21,18,16,14,13,9,18,11,12,16,14,14,15,8,12,8,12,9,14,18,12,10,13,11,14,13,16,10,15,13,16,19,16,8,-1,16,15,16,17,14,16,15,13,14,12,18,13,9,12,10,12,20,12,9,18,16,16,10,19,12,20,13,12,16,11,12,15,11,15,11,20,14,15,10,19,10,12,18,5,13,9,15,16,7,18
x54,20,18,15,19,22,21,18,16,18,20,22,12,17,20,16,23,20,23,19,17,13,20,10,15,19,19,13,11,12,14,16,16,12,20,24,13,14,14,10,15,16,15,10,25,17,20,21,23,11,16,-1,23,17,21,19,19,19,21,20,22,21,21,13,14,10,17,25,17,14,19,20,21,12,21,16,25,13,17,17,12,16,19,13,14,14,26,22,23,18,26,11,22,18,10,18,14,16,18,10,27
x55,21,23,13,17,21,25,17,16,15,21,25,14,23,25,17,23,22,24,22,16,11,23,13,16,24,17,12,14,16,15,18,19,14,18,21,16,14,12,12,18,20,17,11,26,20,15,22,24,15,15,23,-1,19,24,17,21,24,18,20,22,21,17,15,18,13,14,28,18,16,18,20,19,15,19,13,21,13,15,14,12,13,19,13,20,14,29,18,21,16,28,11,16,24,8,18,13,23,18,15,31
x56,17,16,13,12,16,24,17,16,12,19,18,15,14,21,14,24,19,17,21,15,10,22,15,14,19,13,14,11,13,15,14,19,14,14,17,14,10,16,11,18,16,15,9,19,13,15,28,22,11,16,17,19,-1,18,14,15,18,19,20,17,20,15,14,16,11,19,22,13,10,18,16,22,10,20,10,22,12,12,19,13,11,18,13,18,10,24,16,20,14,21,9,15,20,13,17,9,19,20,11,24
x57,22,17,16,17,16,23,19,11,18,22,19,17,21,23,14,27,22,17,21,18,9,20,15,16,21,16,14,11,16,13,15,18,16,17,20,19,12,16,11,17,19,18,9,24,14,18,21,21,13,17,21,24,18,-1,13,21,16,20,21,17,22,16,15,17,12,19,26,17,16,23,23,23,16,19,14,21,14,17,13,16,13,20,15,18,11,24,19,17,14,28,12,11,19,12,13,12,18,18,12,26
x58,16,12,10,10,13,16,12,11,14,11,19,11,15,14,10,19,18,17,15,9,10,15,9,15,19,14,9,6,9,13,13,15,11,14,20,10,11,11,9,13,11,12,13,17,11,10,21,19,10,14,19,17,14,13,-1,12,16,13,15,19,13,10,11,17,4,16,18,12,7,12,15,14,12,18,12,16,9,11,11,9,11,11,10,12,11,20,19,17,11,18,7,16,17,9,14,12,15,12,6,21
x59,22,21,11,15,20,21,20,13,14,22,19,12,20,22,18,19,18,18,22,12,9,18,13,14,21,16,14,12,11,13,15,19,16,19,20,15,13,14,12,16,21,16,11,19,15,16,18,20,13,16,19,21,15,21,12,-1,24,17,20,15,27,16,13,18,14,15,22,17,14,20,21,16,14,16,16,22,12,14,19,11,13,18,10,15,11,26,18,16,15,20,13,16,17,12,19,9,18,16,10,28
x6,18,21,15,17,20,22,24,18,13,21,23,15,21,21,20,20,23,21,23,12,10,21,14,18,22,18,16,17,15,11,13,20,17,16,26,12,19,16,14,18,16,16,11,21,19,14,25,21,14,15,19,24,18,16,16,24,-1,21,21,20,26,16,11,19,13,18,24,19,17,22,20,17,17,20,15,21,13,15,19,13,15,22,10,23,13,23,17,20,19,26,12,19,20,13,24,14,17,20,6,29
x60,22,14,10,17,20,21,18,15,18,18,18,14,15,18,18,21,19,20,21,16,11,20,13,14,14,16,14,12,18,11,13,17,13,14,21,16,17,16,12,13,19,16,10,21,16,16,23,21,17,13,21,18,19,20,13,17,21,-1,20,19,23,17,14,15,15,20,20,13,13,17,16,15,16,16,11,23,15,19,19,14,14,22,14,20,8,21,21,21,17,21,9,15,17,16,20,11,20,16,8,26
x61,23,20,13,16,15,23,23,19,18,22,17,15,14,20,12,27,19,16,23,12,10,18,12,18,19,18,15,12,17,11,16,18,15,19,17,17,10,17,16,17,16,17,14,21,16,14,25,21,12,14,20,20,20,21,15,20,21,20,-1,15,22,17,11,20,14,19,24,16,16,19,20,16,14,18,13,24,14,16,17,15,9,21,15,17,13,27,18,17,16,26,11,17,21,13,22,13,18,19,10,31
x62,22,15,12,17,18,21,21,14,17,18,23,14,18,15,11,22,21,17,24,12,11,20,13,19,20,17,15,11,16,12,16,15,10,14,24,16,15,11,11,13,16,15,13,24,15,14,20,23,12,12,22,22,17,17,19,15,20,19,15,-1,20,13,15,20,8,13,25,16,13,16,18,19,14,17,12,19,12,14,12,15,14,19,13,19,9,20,19,22,16,23,11,16,21,15,20,12,17,13,9,23
x63,23,23,19,19,22,25,24,16,17,24,20,19,24,25,18,21,22,18,25,16,11,24,17,14,22,21,19,13,16,12,17,20,17,20,28,18,18,22,19,23,20,21,15,21,20,18,27,21,17,18,21,21,20,22,13,27,26,23,22,20,-1,20,15,20,16,17,27,16,19,26,24,21,16,19,16,28,16,14,20,15,17,23,13,25,13,22,21,21,17,29,13,19,21,16,21,14,17,20,9,29
x64,20,13,15,14,16,19,15,14,16,17,16,9,16,15,17,17,14,17,19,12,10,19,10,12,16,16,13,9,12,15,13,17,12,19,18,15,14,12,11,16,14,11,10,20,13,22,19,15,13,13,21,17,15,16,10,16,16,17,17,13,20,-1,9,14,10,12,21,12,11,17,14,19,10,9,17,21,9,13,13,14,16,20,9,14,10,20,18,18,15,24,11,15,15,10,17,10,17,16,9,24
x65,16,12,11,12,15,14,13,8,12,14,14,11,12,17,9,16,16,10,16,9,8,13,13,10,15,8,9,7,9,11,11,10,11,8,15,12,9,9,10,11,14,14,7,12,12,13,16,15,10,9,13,15,14,15,11,13,11,14,11,15,15,9,-1,13,9,13,17,13,13,15,11,15,11,14,9,16,6,11,9,11,10,13,8,15,9,18,12,16,14,11,9,13,18,11,11,9,13,10,6,16
x66,22,15,12,15,11,17,19,13,14,14,18,16,16,13,13,18,17,15,21,11,8,17,16,17,17,18,11,6,12,11,13,15,12,15,18,16,12,10,12,15,15,15,11,20,14,14,21,19,12,12,14,18,16,17,17,18,19,15,20,20,20,14,13,-1,10,16,20,16,12,16,16,17,11,14,12,21,13,11,10,13,12,21,10,18,11,23,14,16,15,23,10,12,18,11,21,15,13,16,8,26
